id,地点21_mean,地点213_count,地点72_sum,地点283_sum,地点1733_count,地点118_sum,地点277_sum,地点232_count,地点2008_min,地点69_count,地点465_min,地点232_mean,地点179_sum,地点1113_sum,地点1155_count,地点879_count,地点972_sum,地点72_count,地点86_count,地点1760_min,地点241_median,地点282_mean,地点270_sum,地点118_max,地点585_sum,地点65_max,地点263_mean,地点1708_max,地点956_mean,地点664_max,地点550_mean,地点915_mean
5491,5.17616564417,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,6.75703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5492,4.65690322581,7.0,23.54,0.0,0.0,37.6,14.0,24.0,0.0,6.0,0.0,7.26833333333,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,4.6,4.6,0.0,0.0,0.0,0.0,0.0
5493,3.70575788403,0.0,0.0,0.0,12.0,0.0,0.0,163.0,0.0,0.0,0.0,3.47196319018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0
5494,5.37109375,7.0,70.15,0.0,0.0,6.5,0.0,24.0,0.0,18.0,0.0,8.21666666667,5.6,0.02,0.0,0.0,0.0,17.0,0.0,0.0,9.6,0.0,0.0,6.5,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0
5495,4.85246200608,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,7.5712195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0
5497,2.83899280576,0.0,7.4,0.0,0.0,0.0,12.13,75.0,0.0,1.0,0.0,3.92173333333,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,5.5,0.0,0.0,0.0,4.6,4.6,0.0,0.0,0.0,0.0,0.0
5498,4.95842541436,8.0,220.93,0.0,0.0,9.1,0.0,21.0,0.0,16.0,0.0,5.54666666667,0.0,0.0,1.0,0.0,5.6,48.0,0.0,0.0,4.8,0.0,0.0,7.0,0.0,9.0,4.6,0.0,0.0,0.0,0.0,0.0
5499,4.15008445946,0.0,0.0,0.0,6.0,0.0,0.0,81.0,0.0,0.0,0.0,5.95864197531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5500,4.82947154472,3.0,37.69,0.0,0.0,95.2,48.9,47.0,0.0,10.0,0.0,9.58085106383,12.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0
5501,3.76665248227,0.0,0.0,0.0,8.0,0.0,0.0,150.0,0.0,0.0,0.0,4.2968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5502,3.54510471204,3.0,64.66,0.0,0.0,110.3,5.5,16.0,0.0,14.0,0.0,5.8625,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,4.6,0.0,0.0,7.8,0.0,8.8,4.5,0.0,0.0,0.0,0.0,0.0
5503,3.56584070796,0.0,0.0,0.0,1.0,0.0,0.0,61.0,0.0,0.0,0.0,4.82295081967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5504,3.52036199095,2.0,152.5,6.0,0.0,22.0,0.0,48.0,0.0,13.0,0.0,3.04583333333,0.0,0.0,5.0,0.0,0.0,32.0,0.0,0.0,4.5,0.0,0.0,6.2,0.0,9.6,4.8,0.0,0.0,0.0,0.0,0.0
5505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5506,3.80665271967,7.0,4.6,5.5,0.0,83.0,29.06,18.0,0.0,0.0,0.0,7.99444444444,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.6,2.5,5.5,13.8,0.0,0.0,4.0,0.0,0.0,0.0,0.776923076923,0.0
5507,4.29459833795,8.0,50.45,0.0,0.0,171.4,0.0,187.0,0.0,5.0,0.0,8.19342245989,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,8.6,0.0,0.0,16.0,0.0,8.1,0.0,0.0,0.2,0.0,0.0,0.0
5510,5.59318644068,3.0,13.2,0.0,0.0,88.5,26.0,42.0,0.0,13.0,0.0,7.48333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.6,0.0,0.0,8.5,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0
5511,3.88941908714,0.0,0.0,0.0,4.0,0.0,0.0,122.0,0.0,0.0,0.0,5.37131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5512,5.04726618705,3.0,110.66,5.5,0.0,0.0,0.0,142.0,0.0,8.0,0.0,4.22929577465,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0
5513,2.49136792453,6.0,85.7,5.5,0.0,7.0,0.0,69.0,0.0,4.0,0.0,3.77971014493,0.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,2.23,0.0,0.0,6.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
5514,4.10993589744,19.0,610.16,11.5,0.0,85.2,2.6,10.0,0.0,16.0,0.0,5.79,5.3,0.0,2.0,0.0,5.0,132.0,0.0,0.0,2.8,1.5,0.0,8.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0
5515,3.46629310345,0.0,37.3,3.0,4.0,0.0,0.0,74.0,0.0,0.0,0.0,7.80945945946,11.2,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6,0.0,0.0,0.0,0.0,0.0
5516,3.22032786885,2.0,10.8,5.5,0.0,22.3,9.2,100.0,0.0,16.0,0.0,4.8518,1.3,0.0,2.0,0.0,2.0,3.0,0.0,0.0,4.6,3.0,0.0,6.2,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0
5517,7.02140625,3.0,2.63,5.5,0.0,313.8,89.4,94.0,0.0,7.0,0.0,7.94893617021,0.0,0.0,64.0,0.0,23.4,1.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5518,4.32434065934,6.0,19.09,0.0,0.0,8.6,0.0,17.0,0.0,14.0,0.0,8.52941176471,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0
5519,4.45032934132,0.0,2.0,0.0,0.0,20.0,0.0,48.0,0.0,0.0,0.0,4.80625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5522,2.89727556596,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,5.65517241379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5523,3.69828828829,8.0,30.21,5.5,0.0,58.6,0.0,75.0,0.0,35.0,0.0,6.39333333333,0.0,0.0,28.0,0.0,37.6,12.0,0.0,0.0,3.1,0.0,0.0,7.4,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0
5524,4.7,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5525,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
5526,3.92754901961,2.0,0.0,0.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,8.05,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5527,5.07496551724,1.0,22.1,0.0,0.0,48.6,4.2,38.0,0.0,18.0,0.0,7.72105263158,32.4,0.0,11.0,0.0,10.4,5.0,0.0,0.0,4.6,0.0,0.0,14.0,0.0,6.2,4.2,0.0,0.0,0.0,0.0,0.0
5530,2.74081589958,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,6.300625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0
5531,3.3991954023,4.0,40.0,25.3,0.0,215.5,2.2,95.0,0.0,6.0,0.0,7.55115789474,3.1,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
5534,3.16838541667,6.0,58.2,16.4,0.0,3.0,0.0,14.0,0.0,13.0,0.0,6.66428571429,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,4.8,4.23333333333,0.0,1.5,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0
5535,5.40523529412,0.0,14.3,0.0,0.0,51.9,5.83,35.0,0.0,4.0,0.0,12.2685714286,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,13.8,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0
5538,5.71935233161,15.0,71.2,8.5,0.0,276.8,268.46,16.0,0.0,5.0,0.0,10.29375,11.4,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0
5539,2.96124716553,1.0,0.0,20.5,0.0,16.6,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,4.0,8.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5540,3.05589928058,9.0,525.79,5.0,0.0,53.9,1.0,46.0,0.0,21.0,0.0,8.24173913043,29.0,0.0,0.0,0.0,5.1,100.0,0.0,0.0,0.0,0.0,15.5,11.3,0.0,4.6,4.85,0.0,0.0,0.0,0.0,0.0
5541,5.88151658768,4.0,0.0,0.0,0.0,2.0,69.67,32.0,0.0,0.0,0.0,9.4165625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5542,7.14677777778,0.0,0.0,0.0,0.0,105.0,0.0,10.0,0.0,3.0,0.0,6.96,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,9.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
5543,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5546,4.81666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5547,4.36439914163,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,7.17448979592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5550,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5551,2.05,0.0,9.35,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5552,5.37398305085,4.0,25.7,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,6.6325,0.0,0.54,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0
5553,4.88434343434,5.0,72.81,0.0,0.0,0.0,0.0,66.0,0.0,2.0,0.0,7.45454545455,0.0,0.36,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0
5556,3.23472049689,7.0,10.7,1.0,0.0,34.4,18.0,41.0,0.0,2.0,0.0,6.83902439024,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,4.6,0.0,0.0,6.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0
5557,4.59176623377,5.0,262.93,18.0,0.0,168.4,2.0,12.0,0.0,11.0,0.0,8.31083333333,3.4,0.0,0.0,0.0,11.5,63.0,0.0,0.0,2.4,4.78,0.0,30.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0
5560,4.31630177515,2.0,110.23,8.6,0.0,121.0,6.23,93.0,0.0,54.0,0.0,6.04623655914,0.0,0.0,10.0,0.0,31.0,23.0,0.0,0.0,8.6,3.0,0.0,16.5,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0
5561,2.89006944444,0.0,35.7,0.0,0.0,24.0,1.0,39.0,0.0,27.0,0.0,5.78461538462,8.6,0.0,3.0,0.0,28.2,10.0,0.0,0.0,4.3,0.0,0.0,6.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0
5562,3.59537349398,0.0,48.07,1.0,0.0,511.2,16.22,19.0,0.0,7.0,0.1,4.02789473684,1.73,0.0,56.0,0.0,0.0,15.0,0.0,0.0,1.6,0.0,0.0,30.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0
5563,4.10484375,2.0,0.0,5.5,0.0,386.7,35.0,25.0,0.0,1.0,0.0,6.3144,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,24.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0
5568,3.61767567568,3.0,45.7,1.0,0.0,5.5,0.0,30.0,0.0,8.0,0.0,2.95333333333,7.4,0.0,0.0,0.0,0.0,15.0,0.0,0.0,4.6,0.0,0.0,3.0,0.0,4.6,3.6,0.0,0.0,0.0,0.0,0.0
5569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5570,6.58276470588,8.0,0.0,0.0,0.0,112.1,4.8,14.0,0.0,16.0,0.0,5.65714285714,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.8,5.4,0.0,0.0,0.0,0.0,0.0
5571,8.08899082569,1.0,36.73,0.0,0.0,50.6,0.0,17.0,0.0,11.0,0.0,7.88235294118,0.0,0.17,3.0,0.0,0.0,12.0,0.0,0.0,3.3,0.0,0.0,12.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5572,4.93666666667,0.0,6.4,4.6,0.0,132.8,0.0,29.0,0.0,0.0,0.0,4.71482758621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.4,0.0,0.0,30.0,0.0,10.2,8.2,0.0,0.0,0.0,0.0,0.0
5573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0
5576,3.66299065421,14.0,16.83,0.0,0.0,190.96,0.0,36.0,0.0,21.0,0.0,7.99444444444,18.4,0.14,4.0,0.0,0.0,6.0,0.0,0.0,4.7,0.0,0.0,10.3,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0
5577,3.87565891473,1.0,85.66,0.0,0.0,113.8,14.4,17.0,0.0,45.0,0.0,8.41764705882,4.0,0.11,9.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0
5582,4.67994708995,6.0,19.4,6.5,0.0,84.7,6.0,34.0,0.0,4.0,0.0,7.60882352941,4.6,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
5583,5.036,2.0,0.0,0.0,0.0,33.0,0.0,31.0,0.0,0.0,0.0,7.83548387097,30.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,6.2,0.0,5.1,6.6,0.0,0.0,0.0,0.0,0.0
5584,2.11912429379,9.0,29.3,6.2,0.0,89.6,0.0,10.0,0.0,79.0,0.0,5.26,1.7,0.0,1.0,0.0,0.0,10.0,0.0,0.0,2.7,0.0,19.5,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5585,2.97650176678,5.0,37.06,0.0,0.0,168.2,5.63,73.0,0.0,71.0,0.0,4.49863013699,7.0,0.0,45.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
5586,2.94972222222,2.0,54.7,0.0,0.0,1.5,0.0,23.0,0.0,2.0,0.0,3.83043478261,28.13,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0
5587,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5588,4.63370517928,15.0,91.7,8.0,0.0,36.7,19.1,6.0,0.0,0.0,0.0,7.51666666667,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,4.6,4.85,0.0,0.0,0.0,0.0,0.0
5589,4.1,2.0,52.6,0.0,0.0,54.2,0.0,27.0,0.0,5.0,0.0,6.26296296296,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,5.6,0.0,0.0,7.1,0.0,4.6,4.6,0.0,0.0,0.0,0.0,0.0
5590,4.37603686636,12.0,543.86,7.1,0.0,0.0,0.0,3.0,0.0,16.0,0.0,4.6,0.0,0.04,0.0,0.0,0.0,115.0,0.0,0.0,2.6,5.5,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
5591,5.545,1.0,261.3,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,6.10588235294,0.0,0.0,1.0,0.0,0.0,57.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0
5592,4.48138755981,5.0,0.0,0.0,0.0,54.3,16.0,45.0,0.0,1.0,0.0,7.05111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.5,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5593,5.66122580645,1.0,256.03,0.0,0.0,26.3,0.0,13.0,0.0,141.0,0.0,5.54615384615,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0
5596,3.06827067669,3.0,27.83,0.0,0.0,25.4,26.46,88.0,0.0,12.0,0.1,5.33556818182,5.83,0.0,7.0,0.0,9.4,19.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.2,4.0,0.0,0.0,0.0,0.0,0.0
5597,3.49280821918,4.0,0.0,0.0,0.0,428.0,2.0,29.0,0.0,2.0,0.0,5.73793103448,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,20.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0
5598,3.9392481203,4.0,32.9,32.3,0.0,114.0,0.0,25.0,0.0,10.0,0.0,7.384,4.1,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.45714285714,36.5,9.4,0.0,8.1,4.74285714286,0.0,0.0,0.0,0.0,0.0
5599,4.4623255814,4.0,40.4,2.4,0.0,13.0,4.0,48.0,0.0,5.0,0.0,6.61666666667,0.0,0.0,4.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,5.6,3.6,0.0,0.0,0.0,0.0,0.0
5600,5.2065034965,15.0,66.0,0.0,0.0,20.8,13.4,52.0,0.0,2.0,0.0,7.06730769231,11.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,4.2,0.0,0.0,5.8,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0
5601,6.55951219512,4.0,49.0,0.0,0.0,26.2,0.0,67.0,0.0,9.0,0.0,7.84776119403,11.0,0.46,6.0,0.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,9.7,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0
5602,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5603,4.12386740331,2.0,315.4,0.0,0.0,101.0,0.0,24.0,0.0,10.0,0.0,5.36083333333,7.1,0.0,37.0,0.0,0.0,57.0,0.0,0.0,4.815,0.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
5604,2.38415525114,2.0,41.46,0.0,0.0,125.1,3.0,17.0,0.0,6.0,0.1,1.69117647059,9.5,0.0,0.0,0.0,0.0,23.0,0.0,0.0,4.2,0.0,51.5,6.3,0.0,5.4,4.8,0.0,0.0,0.0,0.0,0.0
5605,3.8154494382,1.0,277.83,0.0,0.0,29.8,13.7,22.0,0.0,14.0,0.0,3.95909090909,3.8,0.0,14.0,0.0,0.0,70.0,0.0,0.0,4.3,0.0,0.0,9.5,0.0,6.1,4.08333333333,0.0,0.0,0.0,0.0,0.0
5608,4.26797546012,17.0,137.0,0.0,0.0,5.8,0.0,0.0,0.0,4.0,0.0,0.0,8.8,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
5609,4.61462686567,5.0,179.2,5.5,0.0,10.8,2.0,17.0,0.0,5.0,0.0,6.47058823529,4.6,0.0,2.0,0.0,0.6,40.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,6.3,4.93333333333,0.0,0.0,0.0,0.0,0.0
5612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0
5613,3.70126482213,1.0,28.86,9.6,0.0,54.4,23.0,40.0,0.0,18.0,0.0,8.0925,0.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,0.0,5.5,0.0,13.0,0.0,4.4,4.2,0.0,0.0,0.0,0.0,0.0
5614,6.04767676768,5.0,0.0,0.0,0.0,66.8,86.1,38.0,0.0,1.0,0.0,7.40947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5615,7.36894444444,6.0,23.6,0.0,0.0,80.5,0.0,16.0,0.0,6.0,0.0,8.99375,4.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,7.4,4.6,0.0,0.0,0.0,0.0,0.0
5616,3.83567099567,3.0,29.8,0.0,0.0,184.6,3.03,45.0,0.0,15.0,0.0,5.68888888889,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.2,0.0,53.5,8.8,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
5617,4.1328057554,2.0,10.7,0.0,0.0,37.0,4.46,91.0,0.0,92.0,0.0,5.12307692308,3.5,0.0,11.0,0.0,0.0,3.0,0.0,0.0,4.3,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5618,4.22627802691,5.0,10.83,0.0,0.0,125.5,0.0,13.0,0.0,2.0,0.0,11.5138461538,12.7,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.315,0.0,0.0,8.5,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0
5619,4.16040909091,2.0,17.65,4.0,0.0,31.0,0.0,43.0,0.0,7.0,0.0,4.40534883721,13.0,0.0,8.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0
5622,5.05240802676,5.0,69.9,6.5,0.0,329.5,5.0,35.0,0.0,2.0,0.0,8.05142857143,9.6,0.0,1.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,8.6,4.6,0.0,0.0,0.0,0.0,0.0
5623,5.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0
5624,4.22174273859,6.0,13.8,0.0,0.0,215.2,0.0,25.0,0.0,1.0,0.0,5.376,3.6,0.0,4.0,0.0,0.0,3.0,0.0,0.0,8.6,0.0,30.0,9.1,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0
5625,4.99234972678,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,8.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5626,2.83802756245,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,6.02929292929,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5627,3.61044843049,1.0,10.4,0.0,0.0,72.1,0.0,7.0,0.0,3.0,0.0,4.56571428571,148.8,0.0,1.0,0.0,4.5,4.0,0.0,0.0,2.5,0.0,0.0,9.1,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0
