studentid,prob_0,prob_1000,prob_1500,prob_2000
8588,0.996431231499,0.00247216247953,0.000387872307329,0.000708730716724
8589,0.214765027165,0.517702579498,0.133954524994,0.133577853441
8590,0.997657060623,0.00169027096126,0.000335856311722,0.000316822290188
8591,0.969607174397,0.0264775641263,0.000564153539017,0.00335106416605
8606,0.9979814291,0.00129430554807,0.000144620848005,0.000579579500481
8607,0.984311163425,0.00791571196169,0.00449318205938,0.00327989971265
8608,0.909487605095,0.0131352208555,0.0495883561671,0.0277888309211
8609,0.449877858162,0.418367743492,0.104877889156,0.0268765203655
8610,0.989055871964,0.00248854258098,0.00495941704139,0.0034961742349
8611,0.986770033836,0.00671841716394,0.00418842025101,0.00232311733998
8612,0.435253620148,0.101406022906,0.345621556044,0.117718786001
8613,0.840387046337,0.0926617309451,0.0310151800513,0.035936050117
8616,0.434429466724,0.35702586174,0.0556775666773,0.152867108583
8617,0.998368442059,0.000851090706419,0.000387516454794,0.000392941961763
8618,0.127608656883,0.445780962706,0.319690465927,0.106919966638
8619,0.140410020947,0.233338117599,0.375919312239,0.250332593918
8628,0.162434235215,0.356136322021,0.215629115701,0.26580029726
8629,0.245934143662,0.449282735586,0.279960662127,0.0248224753886
8634,0.997088611126,0.00182394078001,0.000421135046054,0.000666381965857
8635,0.483415126801,0.0799251645803,0.149182274938,0.287477403879
8656,0.996968209743,0.00127723498736,0.000382515485398,0.00137205212377
8657,0.569896161556,0.0582940578461,0.330173671246,0.0416360795498
8666,0.629524052143,0.213306844234,0.126489415765,0.0306797157973
8667,0.29127368331,0.445066869259,0.154126659036,0.109532803297
8668,0.373591601849,0.340934693813,0.204153284431,0.0813204646111
8669,0.998480021954,0.00104863825254,0.000125803635456,0.000345546723111
8672,0.17196072638,0.165845006704,0.634478747845,0.0277154818177
8673,0.966467678547,0.0177468918264,0.0124880699441,0.00329737691209
8674,0.427834361792,0.306426823139,0.210890248418,0.0548486299813
8675,0.930393338203,0.0485396198928,0.00507697602734,0.0159900616854
8680,0.996657848358,0.0017136404058,0.000832525489386,0.00079599552555
8681,0.994220614433,0.00244862958789,0.00226836139336,0.00106245663483
8694,0.995844066143,0.00334376213141,0.000224996343604,0.000587225018535
8695,0.990979731083,0.00251919589937,0.00135452090763,0.00514651881531
8700,0.872242689133,0.061693828553,0.0219764318317,0.0440871082246
8701,0.270146399736,0.322865605354,0.328080803156,0.078907199204
8710,0.995678722858,0.00197732797824,0.00130613637157,0.0010377910221
8711,0.194248214364,0.303603321314,0.252340316772,0.24980814755
8718,0.13928386569,0.303578644991,0.25777220726,0.299365311861
8719,0.982653141022,0.00507618580014,0.00838962942362,0.00388109940104
8720,0.993158400059,0.00328380335122,0.00293698837049,0.000620840582997
8721,0.993300676346,0.00168518594,0.00296652130783,0.00204758788459
8724,0.419694840908,0.175992280245,0.219479769468,0.184833094478
8725,0.992844879627,0.00554374139756,0.000419425225118,0.00119197741151
8732,0.996424734592,0.00264250696637,0.000243579532253,0.000689195527229
8733,0.42043069005,0.266407698393,0.0545548647642,0.258606791496
8734,0.98074144125,0.0086048617959,0.00583857716992,0.00481518218294
8735,0.997917234898,0.00123842584435,0.000156403810252,0.00068793137325
8752,0.996415734291,0.0022526436951,0.000871745869517,0.000459914794192
8753,0.327334195375,0.533595621586,0.0826913565397,0.0563788451254
8758,0.99822896719,0.000792578910477,0.000565150752664,0.00041331659304
8759,0.250368237495,0.566341876984,0.13666048646,0.0466294325888
8762,0.988689482212,0.000734754663426,0.005739858374,0.00483591435477
8763,0.425848305225,0.24951814115,0.243638634682,0.0809949561954
8764,0.864834904671,0.0760339424014,0.0332074798644,0.0259236898273
8765,0.994501829147,0.00201355409808,0.00322579522617,0.000258776330156
8768,0.997445344925,0.000985249876976,0.00124013307504,0.000329277041601
8769,0.998627185822,0.000358038087143,0.000235350089497,0.000779486901592
8780,0.243669137359,0.519348144531,0.141565710306,0.0954170376062
8781,0.921347677708,0.0255324952304,0.0161903835833,0.0369294695556
8784,0.997780501842,0.0010892264545,0.00021790243045,0.000912413117476
8785,0.995112478733,0.00204824190587,0.00180541188456,0.00103390589356
8788,0.171924054623,0.228283792734,0.198432773352,0.401359379292
8789,0.994551360607,0.00370288942941,0.000621071609203,0.00112466851715
8792,0.998251974583,0.000553568534087,0.000973928021267,0.000220554982661
8793,0.75538367033,0.179555684328,0.0501620732248,0.0148985907435
8802,0.290672779083,0.256478220224,0.231857821345,0.220991179347
8803,0.450467705727,0.407565265894,0.0720334723592,0.0699335187674
8808,0.72224354744,0.117168568075,0.124868057668,0.035719871521
8809,0.834943473339,0.0538934804499,0.0806484296918,0.0305145941675
8814,0.298144578934,0.297828257084,0.282975465059,0.121051691473
8815,0.718755722046,0.0427078828216,0.194366782904,0.0441696234047
8816,0.996204316616,0.00191682612058,0.000775857595727,0.00110303575639
8817,0.995995759964,0.00214296835475,0.000737053051125,0.00112417060882
8818,0.997088253498,0.0010051978752,0.00120706891175,0.0006995475851
8819,0.996008396149,0.00335329957306,0.000432358385297,0.000205963835469
8820,0.952433764935,0.027674941346,0.0166731439531,0.00321816140786
8821,0.998421430588,0.000800274894573,0.00031160301296,0.000466740137199
8822,0.856311023235,0.0525501407683,0.0434618853033,0.0476768761873
8823,0.243065312505,0.512679219246,0.174927130342,0.0693283230066
8826,0.990060210228,0.00695687439293,0.000953978393227,0.00202890695073
8827,0.987893998623,0.00318847550079,0.00222503393888,0.00669251894578
8832,0.243390232325,0.472871243954,0.136302486062,0.14743603766
8833,0.191713064909,0.224615976214,0.174308955669,0.409361988306
8834,0.977098882198,0.0134873203933,0.00364210619591,0.00577164953575
8835,0.993003189564,0.00435000332072,0.00185884255916,0.000787979457527
8846,0.941875934601,0.0343292653561,0.0211133435369,0.00268142926507
8847,0.995798051357,0.0017495083157,0.00166576111224,0.000786677584983
8860,0.513285517693,0.131375327706,0.103026337922,0.252312809229
8861,0.395144015551,0.492508739233,0.0135478535667,0.0987994074821
8864,0.808412611485,0.176415666938,0.007847760804,0.00732400966808
8865,0.134681865573,0.705161452293,0.138538181782,0.0216184332967
8868,0.25762334466,0.383674681187,0.215501993895,0.143200010061
8869,0.496112048626,0.218262642622,0.143842980266,0.141782313585
8870,0.157427832484,0.372489631176,0.236491769552,0.233590751886
8871,0.992428719997,0.00617267889902,0.000520819739904,0.000877816171851
8872,0.994161427021,0.00181948055979,0.00222343765199,0.00179566605948
8873,0.992489874363,0.00119258638006,0.00330828200094,0.00300924200565
8874,0.999129831791,0.000550014199689,8.85968693183e-05,0.000231616199017
8875,0.144838005304,0.235803723335,0.403719723225,0.215638592839
8880,0.977622389793,0.00776982679963,0.0107418326661,0.00386601989157
8881,0.993243873119,0.00385725242086,0.00223500211723,0.000663830782287
8882,0.998611927032,0.000850831565913,0.00014289918181,0.000394366594264
8883,0.710916101933,0.147976562381,0.114154085517,0.0269532781094
8886,0.930085420609,0.0518146380782,0.00503684626892,0.0130630647764
8887,0.491383314133,0.24678093195,0.077359251678,0.184476524591
8890,0.0570843182504,0.262096136808,0.195315361023,0.485504180193
8891,0.69344997406,0.0818629190326,0.0818406194448,0.142846509814
8898,0.222068607807,0.474803924561,0.231877014041,0.0712505057454
8899,0.503251314163,0.355036586523,0.105411179364,0.0363009162247
8906,0.979343414307,0.00555907795206,0.0118928393349,0.00320470170118
8907,0.231914952397,0.410776972771,0.262122511864,0.0951856151223
8928,0.99693107605,0.00139917212073,0.00037764015724,0.00129206688143
8929,0.992913544178,0.00151865696535,0.00237610260956,0.00319171207957
8930,0.282489746809,0.244943499565,0.350968182087,0.121598549187
8931,0.0801740735769,0.805248498917,0.0907283648849,0.0238490328193
8946,0.992037653923,0.00398456817493,0.00150011433288,0.00247762119398
8947,0.148316174746,0.416101753712,0.277787685394,0.15779440105
8948,0.339475691319,0.460297644138,0.166569203138,0.0336574316025
8949,0.996502518654,0.00136780564208,0.000766228535213,0.00136339524761
8952,0.18319286406,0.521584272385,0.198259487748,0.0969633758068
8953,0.990759968758,0.00744894798845,0.00105370534584,0.000737336522434
8960,0.972708821297,0.00487782014534,0.0127202607691,0.00969302933663
8961,0.980629622936,0.0106620369479,0.00713802268729,0.00157034851145
8972,0.115315526724,0.593109607697,0.190330773592,0.101244106889
8973,0.998357474804,0.00110801402479,0.00022505884408,0.000309478084091
8974,0.982996404171,0.00660751340911,0.00747437728569,0.00292173004709
8975,0.998879373074,0.000716377282515,0.000129624066176,0.000274628284387
8976,0.482246369123,0.135732233524,0.106326408684,0.275694966316
8977,0.59037321806,0.15822647512,0.21188044548,0.0395198501647
8980,0.998215079308,0.000803273986094,0.000507019227371,0.00047466691467
8981,0.993696987629,0.00341595057398,0.0015481839655,0.0013388923835
8988,0.9962926507,0.00193503242917,0.00124881602824,0.00052349967882
8989,0.996635973454,0.000884683569893,0.00125666719396,0.0012226634426
8992,0.992467463017,0.0011779430788,0.000816225307062,0.00553839793429
8993,0.699978530407,0.199753850698,0.0687324404716,0.0315351262689
8994,0.44112432003,0.0565132796764,0.162218600512,0.340143829584
8995,0.069333717227,0.377078771591,0.420241892338,0.133345603943
8996,0.568978846073,0.113608174026,0.163968354464,0.153444647789
8997,0.626630067825,0.0752807930112,0.0520400591195,0.246049106121
8998,0.996333599091,0.00226514507085,0.000274959311355,0.00112624769099
8999,0.994415998459,0.00249605090357,0.00132149481215,0.00176649796776
9000,0.34713602066,0.357780754566,0.118146494031,0.176936686039
9001,0.993662118912,0.00251365685835,0.00150598643813,0.00231823581271
9004,0.996185481548,0.0028222007677,0.000389094668208,0.000603165943176
9005,0.293981194496,0.304234415293,0.294322162867,0.107462219894
9010,0.963343441486,0.00760769005865,0.00267261918634,0.0263762716204
9011,0.997334778309,0.00125323305838,0.000705432204995,0.00070649391273
9012,0.998040139675,0.00143041939009,0.000110573935672,0.000418844632804
9013,0.162639215589,0.418139696121,0.329340338707,0.089880771935
9016,0.981187224388,0.00229176599532,0.0122087430209,0.00431229779497
9017,0.99889332056,0.000716387236025,0.000115686591016,0.000274632096989
9028,0.94986563921,0.0349008142948,0.0116440402344,0.00358953233808
9029,0.998111128807,0.000637362536509,0.000650783709716,0.000600774365012
9032,0.827845156193,0.0851787552238,0.0274151675403,0.0595608651638
9033,0.99832123518,0.00131465273444,0.000182642383152,0.00018150487449
9034,0.178914368153,0.298048824072,0.372435390949,0.150601416826
9035,0.996451854706,0.000694474438205,0.0010644007707,0.00178929849062
9038,0.693691849709,0.293808847666,0.00698908790946,0.00551025057212
9039,0.996468305588,0.0021596592851,0.000282776309177,0.00108922447544
9044,0.631322085857,0.228089392185,0.113171763718,0.0274167396128
9045,0.991237163544,0.00214015040547,0.00313096609898,0.00349169410765
9048,0.845038294792,0.0636323615909,0.0665346011519,0.0247947983444
9049,0.161886245012,0.462080776691,0.203291118145,0.17274184525
9050,0.997586727142,0.000422572979005,0.00114797533024,0.000842742272653
9051,0.978234350681,0.0047907596454,0.0139013584703,0.00307349697687
9062,0.993161678314,0.000877117970958,0.00235675950535,0.00360443256795
9063,0.392944633961,0.242922574282,0.231828048825,0.132304772735
9064,0.997271955013,0.00148239720147,0.000413429050241,0.000832234101836
9065,0.487024188042,0.21212542057,0.268277287483,0.0325731448829
9068,0.357005625963,0.285168319941,0.189070031047,0.168756023049
9069,0.995492100716,0.00356581690721,0.000258724670857,0.000683379417751
9072,0.994778156281,0.000964672246482,0.00220700632781,0.00205018185079
9073,0.88752579689,0.0542459636927,0.0319091007113,0.026319174096
9074,0.998462080956,0.00068651989568,0.000240482841036,0.00061093835393
9075,0.966224908829,0.00876384694129,0.00610342761502,0.0189078431576
9082,0.972649157047,0.0179665312171,0.00533786183223,0.00404640752822
9083,0.29468396306,0.340002149343,0.28986492753,0.0754489973187
9098,0.146320879459,0.160617619753,0.562839090824,0.130222395062
9099,0.983942091465,0.00556072825566,0.00526917399839,0.00522802444175
9102,0.998260438442,0.000889037386514,0.000329266826157,0.000521213572938
9103,0.990734815598,0.00383604993112,0.00332425674424,0.00210486841388
9114,0.995836377144,0.00294854165986,0.000331390328938,0.000883708358742
9115,0.623594462872,0.133177191019,0.13244998455,0.110778316855
9116,0.319046169519,0.484332293272,0.135235473514,0.061386089772
9117,0.76712089777,0.19538398087,0.0324159041047,0.00507922796533
9118,0.119757324457,0.350237965584,0.31638365984,0.213621065021
9119,0.967421293259,0.0116547085345,0.00467127142474,0.0162526890635
9120,0.357011795044,0.482834368944,0.127241611481,0.0329122841358
9121,0.96986168623,0.0226099360734,0.00407079840079,0.00345759093761
9122,0.491799712181,0.400097459555,0.0459458231926,0.0621570311487
9123,0.143638804555,0.37903791666,0.279137581587,0.198185667396
9126,0.751087725163,0.107610687613,0.113748572767,0.0275530181825
9127,0.693643569946,0.236057117581,0.041810952127,0.0284883119166
9134,0.260268688202,0.306745857,0.357606142759,0.0753793120384
9135,0.0915423706174,0.0676432773471,0.543085277081,0.297729104757
9142,0.982543230057,0.00429535936564,0.00653959531337,0.00662187719718
9143,0.996074855328,0.00218971003778,0.000522736692801,0.00121268024668
9150,0.996889054775,0.00197597313672,0.00038645544555,0.000748548540287
9151,0.99503326416,0.0015323770931,0.000819605425932,0.0026147167664
9158,0.203688204288,0.226786404848,0.383178532124,0.186346903443
9159,0.222027525306,0.384737581015,0.285266667604,0.107968226075
9174,0.826281547546,0.0848613083363,0.0116384327412,0.0772186890244
9175,0.994155526161,0.00352159352042,0.0012219636701,0.00110083341133
9178,0.992720723152,0.00277876248583,0.00110282620881,0.00339772948064
9179,0.129568606615,0.329418182373,0.330928266048,0.210084959865
9184,0.991794407368,0.00424767518416,0.00255015236326,0.00140778138302
9185,0.437271893024,0.259252876043,0.241100281477,0.0623749792576
9186,0.99808037281,0.00127023283858,0.000247979391133,0.000401443830924
9187,0.988420605659,0.00817007664591,0.00260663707741,0.000802740338258
9188,0.333698421717,0.477994978428,0.131115466356,0.0571911558509
9189,0.557012200356,0.374779373407,0.032288890332,0.0359194837511
9196,0.981161594391,0.00559964636341,0.00732621364295,0.0059124766849
9197,0.272226899862,0.278727591038,0.26143091917,0.18761458993
9198,0.199494659901,0.703320503235,0.0731897875667,0.0239950306714
9199,0.221488893032,0.331864595413,0.240683585405,0.205962941051
9200,0.808280348778,0.0110878217965,0.160372450948,0.0202593952417
9201,0.99685716629,0.00139393494464,0.000781130220275,0.000967702595517
9206,0.783355951309,0.142481759191,0.0492231659591,0.0249391272664
9207,0.979443311691,0.00465776445344,0.00678679952398,0.00911204516888
9214,0.804016709328,0.181898370385,0.00871821399778,0.00536673469469
9215,0.991724729538,0.00375051726587,0.00284500746056,0.0016797442222
9220,0.277069270611,0.466738462448,0.198480635881,0.0577116161585
9221,0.438345819712,0.271784543991,0.191511854529,0.0983577817678
9230,0.193550378084,0.271659910679,0.307648748159,0.227140963078
9231,0.319803237915,0.352267712355,0.211468994617,0.116460025311
9234,0.547928988934,0.260035336018,0.0952603071928,0.0967753455043
9235,0.107523880899,0.389082372189,0.317808151245,0.185585543513
9238,0.993163466454,0.00306750345044,0.00157714181114,0.00219193240628
9239,0.993167579174,0.00208076601848,0.00322552374564,0.00152613013051
9250,0.970739006996,0.0255465060472,0.00170398328919,0.00201045977883
9251,0.998946964741,0.000669179949909,9.13613039302e-05,0.000292502576485
9252,0.625424981117,0.196355000138,0.0995078980923,0.0787121579051
9253,0.625738680363,0.15464694798,0.111310780048,0.108303621411
9274,0.280840039253,0.329015672207,0.156642198563,0.233502045274
9275,0.365318804979,0.10387147963,0.237772360444,0.293037414551
9280,0.991508960724,0.00197585090064,0.00544068403542,0.00107446103357
9281,0.988878726959,0.007947511971,0.00109833281022,0.00207540625706
9290,0.98676109314,0.00851104129106,0.00314284488559,0.00158500217367
9291,0.995827496052,0.00317774200812,0.00025436814758,0.000740385206882
9298,0.464106202126,0.293023496866,0.192180231214,0.0506901293993
9299,0.96735483408,0.0193585939705,0.00903298705816,0.0042535411194
9304,0.747212648392,0.192149177194,0.0495335608721,0.0111046135426
9305,0.998766303062,0.0007240207633,0.000203737217817,0.000306005356833
9314,0.181763634086,0.180731698871,0.352027267218,0.285477399826
9315,0.678222715855,0.186312362552,0.111588254571,0.0238766483963
9316,0.420678287745,0.369616091251,0.137186154723,0.0725194662809
9317,0.998293101788,0.00118671881501,0.000138850751682,0.000381383026252
9320,0.326125144958,0.269822984934,0.360228329897,0.0438235402107
9321,0.985014140606,0.00622010976076,0.00225158361718,0.00651418510824
9322,0.444791227579,0.265402406454,0.20962998271,0.0801763236523
9323,0.0690665841103,0.239545717835,0.464693188667,0.226694449782
9326,0.998986661434,0.00066920655081,8.32067307783e-05,0.00026087713195
9327,0.712446987629,0.0481318533421,0.0789582207799,0.160462960601
9328,0.994076251984,0.00111729849596,0.00147139839828,0.00333498511463
9329,0.453320354223,0.237931549549,0.204909563065,0.103838510811
9332,0.989200115204,0.00699830520898,0.00187170540448,0.00192987418268
9333,0.971153259277,0.00972266122699,0.0160078834742,0.00311616132967
9338,0.383099019527,0.335627228022,0.166369125247,0.114904657006
9339,0.213834628463,0.572832882404,0.166590407491,0.0467421300709
9348,0.203378096223,0.524947404861,0.109298042953,0.162376478314
9349,0.997600138187,0.00173714035191,0.000247733667493,0.000414940295741
9350,0.392147362232,0.374860316515,0.0371158011258,0.195876553655
9351,0.991302728653,0.00284630386159,0.00253596971743,0.0033150059171
9352,0.997889339924,0.00128933601081,0.00031350980862,0.000507801887579
9353,0.447654634714,0.357186794281,0.1398422122,0.0553163141012
9362,0.485499680042,0.319931089878,0.141450792551,0.0531184598804
9363,0.74564152956,0.10663536191,0.108778052032,0.0389451012015
9368,0.0628317371011,0.245085641742,0.661526024342,0.0305565968156
9369,0.374017626047,0.165928781033,0.228097319603,0.231956288218
9376,0.428928017616,0.246267840266,0.185526534915,0.139277607203
9377,0.994832515717,0.00129135046154,0.00161550170742,0.00226059276611
9378,0.993010818958,0.000637717079371,0.00482922280207,0.00152227375656
9379,0.426484107971,0.356534600258,0.134399071336,0.0825821980834
9386,0.994866132736,0.00116948341019,0.0031820172444,0.000782336224802
9387,0.991402924061,0.00191400386393,0.00168465834577,0.00499848509207
9388,0.44506829977,0.456593096256,0.0382965393364,0.0600421056151
9389,0.445863753557,0.373737215996,0.159167096019,0.0212319847196
9396,0.997416615486,0.00162925675977,0.000351162627339,0.000602907792199
9397,0.993254363537,0.00295795896091,0.0018850028282,0.00190272263717
9398,0.094346627593,0.331681579351,0.250460714102,0.323511064053
9399,0.759820640087,0.0611301027238,0.120201975107,0.058847296983
9410,0.440833747387,0.122748561203,0.217368587852,0.219049036503
9411,0.300115615129,0.157972767949,0.334723353386,0.207188308239
9418,0.983861505985,0.00898064021021,0.00307893194258,0.00407887529582
9419,0.676155507565,0.27782073617,0.0253150258213,0.0207087881863
9426,0.155395299196,0.261954218149,0.403242170811,0.179408326745
9427,0.201066881418,0.212492987514,0.322772264481,0.263667851686
9428,0.494073480368,0.324556142092,0.0341535583138,0.147216826677
9429,0.990006029606,0.00228783162311,0.00491579808295,0.00279039028101
9436,0.240323454142,0.461090832949,0.178932264447,0.11965341121
9437,0.997434556484,0.000327099784045,0.0010436931625,0.00119469128549
9444,0.377001047134,0.202010855079,0.230910226703,0.190077871084
9445,0.998767912388,0.000194233158254,0.000640414655209,0.000397421856178
9450,0.991859734058,0.00418247515336,0.00078397517791,0.00317378272302
9451,0.997177600861,0.000933725037612,0.00127508654259,0.000613631505985
9464,0.216259524226,0.491250991821,0.173076570034,0.119412846863
9465,0.586373507977,0.209762692451,0.0784947648644,0.125369057059
9468,0.994737803936,0.00126501929481,0.00282154302113,0.00117566750851
9469,0.993291258812,0.0028514994774,0.00254161190242,0.00131558009889
9474,0.996383905411,0.00181851093657,0.000949172943365,0.00084837723989
9475,0.988103926182,0.00573497638106,0.00469792168587,0.00146323151421
9486,0.253696501255,0.375701993704,0.226435542107,0.144165992737
9487,0.590879499912,0.0782017335296,0.267671197653,0.0632475763559
9498,0.997634649277,0.00168359512463,0.000187152298167,0.000494563893881
9499,0.0769319906831,0.284617960453,0.344422519207,0.294027507305
9502,0.68356436491,0.0301580857486,0.169777825475,0.116499781609
9503,0.990621447563,0.00365855568089,0.00204435153864,0.00367571320385
9506,0.259589463472,0.405536085367,0.194466173649,0.140408292413
9507,0.407920211554,0.433841973543,0.0983420908451,0.0598957613111
9508,0.227639362216,0.479089230299,0.195072993636,0.0981984138489
9509,0.99128472805,0.000624085310847,0.00555249257013,0.00253869174048
9520,0.998431384563,0.00107109046075,0.000104309103335,0.000393144640839
9521,0.306575804949,0.301216363907,0.30972006917,0.082487732172
9526,0.99738329649,0.00110203493387,0.00101685652044,0.000497859029565
9527,0.995631098747,0.00233456981368,0.000918687670492,0.00111565855332
9528,0.996529638767,0.00164662848692,0.000921989500057,0.000901737716049
9529,0.999072551727,0.000360015605111,0.000130101965624,0.000437292997958
9532,0.994979918003,0.00183337309863,0.00107443472371,0.00211231363937
9533,0.183019787073,0.235633224249,0.243663296103,0.337683707476
9538,0.451052606106,0.239722251892,0.181935399771,0.127289697528
9539,0.992943823338,0.00109135790262,0.00338187022135,0.00258290371858
9542,0.996189832687,0.00224317191169,0.000980199780315,0.00058675929904
9543,0.968267321587,0.0151776392013,0.00656410399824,0.00999095290899
9552,0.984658956528,0.00516202673316,0.00393764209002,0.00624138442799
9553,0.984055101871,0.00539466086775,0.00891810748726,0.00163220951799
9556,0.986319839954,0.00525764329359,0.005630902946,0.00279159191996
9557,0.647221982479,0.0923867225647,0.148867726326,0.111523523927
9574,0.214201748371,0.331968158484,0.38127347827,0.0725566521287
9575,0.998871743679,0.00049813388614,0.000394085684093,0.000236068473896
9584,0.322984844446,0.294799864292,0.102083265781,0.28013202548
9585,0.617083489895,0.0871301218867,0.155997276306,0.139789089561
9586,0.152753546834,0.258755773306,0.410493552685,0.177997171879
9587,0.807704567909,0.0798510015011,0.0877178832889,0.0247265081853
9588,0.485985994339,0.327680110931,0.150683775544,0.0356501042843
9589,0.99323284626,0.00209852587432,0.00198284280486,0.00268583372235
9590,0.327894926071,0.510940074921,0.101960636675,0.0592043697834
9591,0.994751036167,0.00174287531991,0.00204408355057,0.00146206922363
9592,0.340562880039,0.204630896449,0.329282641411,0.125523582101
9593,0.996173322201,0.00244568521157,0.000888435111847,0.000492551131174
9604,0.27887147665,0.376926094294,0.217673197389,0.126529216766
9605,0.998778402805,0.000790740537923,0.000127693550894,0.000303135835566
9622,0.494172930717,0.29861548543,0.178159102798,0.0290525052696
9623,0.960273683071,0.0241587907076,0.00605257041752,0.00951500423253
9624,0.869506835938,0.0389958322048,0.0701887309551,0.0213086083531
9625,0.329560488462,0.416015505791,0.103364810348,0.1510592103
9638,0.141437634826,0.49897813797,0.192500546575,0.167083621025
9639,0.952998280525,0.0121998945251,0.00850150827318,0.026300303638
9642,0.362988084555,0.272321254015,0.0898552015424,0.274835437536
9643,0.102414481342,0.307245284319,0.285152852535,0.305187374353
9644,0.915132403374,0.0524590238929,0.02323840186,0.00917020253837
9645,0.990113854408,0.00584267964587,0.00134050310589,0.00270298472606
9668,0.59534817934,0.292376637459,0.0943313241005,0.0179438833147
9669,0.503674149513,0.194572120905,0.250525861979,0.0512278489769
9674,0.997903823853,0.000231646787142,0.000709369662218,0.00115514209028
9675,0.0806669890881,0.465847074986,0.26593130827,0.18755467236
9680,0.988578677177,0.00107898015995,0.0077473311685,0.00259505794384
9681,0.98821157217,0.0042958734557,0.00159428420011,0.00589820509776
9686,0.998838365078,0.000433165871073,0.000589412054978,0.000139053314342
9687,0.998180508614,0.000957572134212,0.000304111104924,0.000557799474336
9692,0.994330644608,0.00261436239816,0.0022473949939,0.000807537871879
9693,0.997113585472,0.000690100947395,0.00130721880123,0.000889130402356
9698,0.336726337671,0.336330741644,0.238803416491,0.0881394669414
9699,0.109090551734,0.225955247879,0.1002516523,0.564702510834
9710,0.998497724533,0.000686544401105,0.000204738549655,0.000610960181803
9711,0.256045401096,0.18429748714,0.317265361547,0.242391780019
9712,0.117756642401,0.537938773632,0.263736009598,0.0805685520172
9713,0.974077820778,0.0139800850302,0.00557443313301,0.00636763544753
9714,0.990603625774,0.00445672590286,0.00158659892622,0.00335305300541
9715,0.283752918243,0.476728826761,0.0883241146803,0.151194095612
9720,0.203365027905,0.321227699518,0.0669500604272,0.408457159996
9721,0.689721226692,0.155496805906,0.102566041052,0.0522159337997
9736,0.763546347618,0.03294781968,0.158576190472,0.0449296347797
9737,0.998054146767,0.000294128461974,0.00117392884567,0.000477766501717
9742,0.160543471575,0.267956972122,0.306972056627,0.26452755928
9743,0.99725741148,0.00180500070564,0.000461981457192,0.000475641863886
9746,0.991441130638,0.00376001861878,0.0017709331587,0.00302799232304
9747,0.363014996052,0.223339900374,0.370623350143,0.0430217199028
9762,0.997636914253,0.000311204086756,0.00136050523724,0.000691384309903
9763,0.124777637422,0.263952642679,0.0806463882327,0.530623376369
9766,0.34955099225,0.158820733428,0.284718632698,0.206909641623
9767,0.127361685038,0.730735421181,0.0464843735099,0.09541849792
9770,0.50243473053,0.325366139412,0.0422014296055,0.129997730255
9771,0.994324743748,0.000354086630978,0.00357332034037,0.00174785987474
9776,0.41751563549,0.176311567426,0.35563904047,0.0505337528884
9777,0.996171891689,0.000918118224945,0.000553279416636,0.00235668173991
9778,0.995762825012,0.00315500982106,0.00061848043697,0.000463621487143
9779,0.998513877392,0.000859232852235,0.000196068605874,0.000430819607573
9780,0.990875244141,0.0072880606167,0.000868931470904,0.000967781699728
9781,0.996875286102,0.00109776877798,0.00118420983199,0.000842690002173
9784,0.169140845537,0.343033790588,0.207554280758,0.280271112919
9785,0.805400669575,0.0685268342495,0.104200594127,0.0218719337136
9786,0.994434058666,0.00220042979345,0.00122378778178,0.00214176205918
9787,0.771574616432,0.149692103267,0.0678401514888,0.0108930822462
9794,0.645435810089,0.0919507443905,0.199695631862,0.0629178509116
9795,0.996277034283,0.000652349262964,0.00036118720891,0.00270943134092
9804,0.987776637077,0.00703249312937,0.00493438448757,0.000256498460658
9805,0.96718788147,0.00874123908579,0.00620863074437,0.0178622696549
9806,0.561213970184,0.34882196784,0.0696485862136,0.0203155018389
9807,0.614587843418,0.287353128195,0.0585385933518,0.0395203791559
9820,0.187419816852,0.078797660768,0.68667447567,0.047108028084
9821,0.998910069466,0.000640422396827,0.000152010397869,0.000297483144095
9822,0.556915640831,0.126139804721,0.0384049862623,0.278539538383
9823,0.995957314968,0.0018829468172,0.000744392222259,0.00141534022987
9830,0.404927432537,0.459224760532,0.0927400812507,0.0431077554822
9831,0.534978806973,0.228163614869,0.151911377907,0.0849461778998
9838,0.26830253005,0.45166388154,0.234651461244,0.0453821010888
9839,0.389247298241,0.312958538532,0.258668065071,0.0391261428595
9844,0.0954202190042,0.178691342473,0.640684843063,0.0852035805583
9845,0.657180547714,0.123033314943,0.173777475953,0.0460086613894
9848,0.516823470592,0.112687461078,0.04768980667,0.322799235582
9849,0.38994589448,0.513256549835,0.0422422364354,0.0545553006232
9862,0.998402059078,0.000985879451036,0.000311015639454,0.000301029009279
9863,0.195767506957,0.594812631607,0.173240184784,0.0361797213554
9870,0.995603919029,0.00347718177363,0.000299485895084,0.000619410187937
9871,0.970616459846,0.00629542674869,0.0120455864817,0.0110425138846
9872,0.51803457737,0.240901947021,0.160579651594,0.0804837942123
9873,0.992005765438,0.00146675214637,0.00444985879585,0.00207759183832
9874,0.994376182556,0.00352039537393,0.00104504451156,0.00105834484566
9875,0.987533807755,0.00533365877345,0.00261361896992,0.00451891357079
9878,0.779494702816,0.119344286621,0.0562724508345,0.0448885411024
9879,0.995836853981,0.000887442496605,0.00193165487144,0.00134403095581
9880,0.985277831554,0.00471902266145,0.00410059932619,0.00590255390853
9881,0.658121705055,0.143087148666,0.139545619488,0.0592455565929
